code,name_vi,name_en,province,country,zip_code
7494,Terre Haute,Terre Haute,80,2,
7495,Metamora,Metamora,80,2,
7496,Boonville,Boonville,80,2,
7497,Ambia,Ambia,80,2,
7498,Butler,Butler,80,2,
7499,New Albany,New Albany,80,2,
7500,Warren,Warren,80,2,
7501,Westfield,Westfield,80,2,
7502,Boston,Boston,80,2,
7503,Columbia City,Columbia City,80,2,
7504,Marysville,Marysville,80,2,
7505,Coatesville,Coatesville,80,2,
7506,Idaville,Idaville,80,2,
7507,Woodburn,Woodburn,80,2,
7508,Bristol,Bristol,80,2,
7509,Elwood,Elwood,80,2,
7510,Redkey,Redkey,80,2,
7511,Mill Creek,Mill Creek,80,2,
7512,Greenfield,Greenfield,80,2,
7513,Columbus,Columbus,80,2,
7514,Hazleton,Hazleton,80,2,
7515,Anderson,Anderson,80,2,
7516,Danville,Danville,80,2,
7675,Bristow,Bristow,81,2,
7517,Goldsmith,Goldsmith,80,2,
7518,Rome,Rome,80,2,
7519,Laconia,Laconia,80,2,
7520,Claypool,Claypool,80,2,
7521,Grandview,Grandview,80,2,
7522,Eckerty,Eckerty,80,2,
7523,Wabash,Wabash,80,2,
7524,North Webster,North Webster,80,2,
7525,Schererville,Schererville,80,2,
7526,North Vernon,North Vernon,80,2,
7527,Avilla,Avilla,80,2,
7528,Salem,Salem,80,2,
7529,Lafayette,Lafayette,80,2,
7530,Edinburgh,Edinburgh,80,2,
7531,Luana,Luana,81,2,
7532,Waverly,Waverly,81,2,
7533,Promise City,Promise City,81,2,
7534,Gravity,Gravity,81,2,
7535,Lineville,Lineville,81,2,
7536,Earlville,Earlville,81,2,
7537,Eldora,Eldora,81,2,
7538,Farley,Farley,81,2,
7539,Chapin,Chapin,81,2,
7540,Buckingham,Buckingham,81,2,
7541,Dallas Center,Dallas Center,81,2,
7542,Mount Union,Mount Union,81,2,
7543,Tripoli,Tripoli,81,2,
7544,Houghton,Houghton,81,2,
7545,Woodward,Woodward,81,2,
7546,Massena,Massena,81,2,
7547,Saint Ansgar,Saint Ansgar,81,2,
7548,Bernard,Bernard,81,2,
7549,Center Point,Center Point,81,2,
7550,Irwin,Irwin,81,2,
7551,Grant,Grant,81,2,
7552,Galt,Galt,81,2,
7553,Postville,Postville,81,2,
7554,Luxemburg,Luxemburg,81,2,
7555,Rock Valley,Rock Valley,81,2,
7556,Aplington,Aplington,81,2,
7557,Clutier,Clutier,81,2,
7558,Callender,Callender,81,2,
7559,Crescent,Crescent,81,2,
7560,Arion,Arion,81,2,
7561,Alleman,Alleman,81,2,
7562,Hardy,Hardy,81,2,
7563,New Vienna,New Vienna,81,2,
7564,Breda,Breda,81,2,
7565,Granville,Granville,81,2,
7566,Runnells,Runnells,81,2,
7567,Boone,Boone,81,2,
7568,Ossian,Ossian,81,2,
7569,Garden City,Garden City,81,2,
7570,Manilla,Manilla,81,2,
7571,Traer,Traer,81,2,
7572,North Liberty,North Liberty,81,2,
7573,Larchwood,Larchwood,81,2,
7574,Eagle Grove,Eagle Grove,81,2,
7575,Vinton,Vinton,81,2,
7576,Lester,Lester,81,2,
7577,Alexander,Alexander,81,2,
7578,Hopkinton,Hopkinton,81,2,
7579,Welton,Welton,81,2,
7580,Ackworth,Ackworth,81,2,
7581,Klemme,Klemme,81,2,
7582,McCallsburg,McCallsburg,81,2,
7583,Oskaloosa,Oskaloosa,81,2,
7584,Newhall,Newhall,81,2,
7585,Wadena,Wadena,81,2,
7586,West Liberty,West Liberty,81,2,
7587,Benton,Benton,81,2,
7588,Early,Early,81,2,
7589,Prairieburg,Prairieburg,81,2,
7590,Lake View,Lake View,81,2,
7591,Boyden,Boyden,81,2,
7592,Lucas,Lucas,81,2,
7593,Cylinder,Cylinder,81,2,
7594,Arcadia,Arcadia,81,2,
7595,Swea City,Swea City,81,2,
7596,Albion,Albion,81,2,
7597,Aurora,Aurora,81,2,
7598,Pomeroy,Pomeroy,81,2,
7599,Dexter,Dexter,81,2,
7600,Reasnor,Reasnor,81,2,
7601,Moorland,Moorland,81,2,
7602,Hedrick,Hedrick,81,2,
7603,Aredale,Aredale,81,2,
7604,Stanley,Stanley,81,2,
7605,Saint Marys,Saint Marys,81,2,
7606,Royal,Royal,81,2,
7607,Cromwell,Cromwell,81,2,
7608,Le Grand,Le Grand,81,2,
7609,Storm Lake,Storm Lake,81,2,
7610,Troy Mills,Troy Mills,81,2,
7611,Oyens,Oyens,81,2,
7612,Evansdale,Evansdale,81,2,
7613,Algona,Algona,81,2,
7614,Castana,Castana,81,2,
7615,Manson,Manson,81,2,
7616,Fonda,Fonda,81,2,
7617,Richland,Richland,81,2,
7618,Wallingford,Wallingford,81,2,
7619,Whitten,Whitten,81,2,
7620,Riverton,Riverton,81,2,
7621,Fruitland,Fruitland,81,2,
7622,Marcus,Marcus,81,2,
7623,Okoboji,Okoboji,81,2,
7624,Swan,Swan,81,2,
7625,Sibley,Sibley,81,2,
7626,Griswold,Griswold,81,2,
7627,Calmar,Calmar,81,2,
7628,Birmingham,Birmingham,81,2,
7629,La Porte City,La Porte City,81,2,
7630,Alta,Alta,81,2,
7631,Melvin,Melvin,81,2,
7632,Ocheyedan,Ocheyedan,81,2,
7633,Mount Vernon,Mount Vernon,81,2,
7634,Clio,Clio,81,2,
7635,Dedham,Dedham,81,2,
7636,Peosta,Peosta,81,2,
7637,Vining,Vining,81,2,
7638,Lansing,Lansing,81,2,
7639,Sheldahl,Sheldahl,81,2,
7640,Durant,Durant,81,2,
7641,Osage,Osage,81,2,
7642,Hills,Hills,81,2,
7643,Waukon,Waukon,81,2,
7644,Dyersville,Dyersville,81,2,
7645,Menlo,Menlo,81,2,
7646,Stuart,Stuart,81,2,
7647,Harper,Harper,81,2,
7648,Stacyville,Stacyville,81,2,
7649,Moravia,Moravia,81,2,
7650,Persia,Persia,81,2,
7651,Central City,Central City,81,2,
7652,Cincinnati,Cincinnati,81,2,
7653,Rake,Rake,81,2,
7654,Indianola,Indianola,81,2,
7655,Keota,Keota,81,2,
7656,Garwin,Garwin,81,2,
7657,Lone Tree,Lone Tree,81,2,
7658,Oxford,Oxford,81,2,
7659,Sanborn,Sanborn,81,2,
7660,Dysart,Dysart,81,2,
7661,Wheatland,Wheatland,81,2,
7662,Bouton,Bouton,81,2,
7663,Gowrie,Gowrie,81,2,
7664,Leighton,Leighton,81,2,
7665,Ventura,Ventura,81,2,
7666,Northwood,Northwood,81,2,
7667,Deep River,Deep River,81,2,
7668,Castalia,Castalia,81,2,
7669,Webb,Webb,81,2,
7670,Red Oak,Red Oak,81,2,
7671,Middletown,Middletown,81,2,
7672,Solon,Solon,81,2,
7673,Eldridge,Eldridge,81,2,
7674,Sutherland,Sutherland,81,2,
7676,Garden Grove,Garden Grove,81,2,
7677,Robins,Robins,81,2,
7678,Ireton,Ireton,81,2,
7679,Swaledale,Swaledale,81,2,
7680,Churdan,Churdan,81,2,
7681,Mechanicsville,Mechanicsville,81,2,
7682,Masonville,Masonville,81,2,
7683,Walnut,Walnut,81,2,
7684,Hamlin,Hamlin,81,2,
7685,Toledo,Toledo,81,2,
7686,Jesup,Jesup,81,2,
7687,Cedar Falls,Cedar Falls,81,2,
7688,Booneville,Booneville,81,2,
7689,Correctionville,Correctionville,81,2,
7690,Lorimor,Lorimor,81,2,
7691,Calamus,Calamus,81,2,
7692,Farragut,Farragut,81,2,
7693,Everly,Everly,81,2,
7694,Sabula,Sabula,81,2,
7695,Deloit,Deloit,81,2,
7696,Alton,Alton,81,2,
7697,Livermore,Livermore,81,2,
7698,Beaman,Beaman,81,2,
7699,Morning Sun,Morning Sun,81,2,
7700,Dolliver,Dolliver,81,2,
7701,Lockridge,Lockridge,81,2,
7702,Treynor,Treynor,81,2,
7703,Hancock,Hancock,81,2,
7704,Colfax,Colfax,81,2,
7705,Ackley,Ackley,81,2,
7706,Low Moor,Low Moor,81,2,
7707,Marshalltown,Marshalltown,81,2,
7708,Argyle,Argyle,81,2,
7709,Hospers,Hospers,81,2,
7710,Parkersburg,Parkersburg,81,2,
7711,Tingley,Tingley,81,2,
7712,Primghar,Primghar,81,2,
7713,Windsor Heights,Windsor Heights,81,2,
7714,Long Grove,Long Grove,81,2,
7715,What Cheer,What Cheer,81,2,
7716,Little Cedar,Little Cedar,81,2,
7717,Roland,Roland,81,2,
7718,Anthon,Anthon,81,2,
7719,Climbing Hill,Climbing Hill,81,2,
7720,Mineola,Mineola,81,2,
7721,Homestead,Homestead,81,2,
7722,Saint Charles,Saint Charles,81,2,
7723,Gladbrook,Gladbrook,81,2,
7724,Odebolt,Odebolt,81,2,
7725,Cascade,Cascade,81,2,
7726,West Burlington,West Burlington,81,2,
7727,Lime Springs,Lime Springs,81,2,
7728,West Bend,West Bend,81,2,
7729,Victor,Victor,81,2,
7730,Westside,Westside,81,2,
7731,Kalona,Kalona,81,2,
7732,Wever,Wever,81,2,
7733,Modale,Modale,81,2,
7734,Harpers Ferry,Harpers Ferry,81,2,
7735,Tiffin,Tiffin,81,2,
7736,Shannon City,Shannon City,81,2,
7737,Greene,Greene,81,2,
7738,Randall,Randall,81,2,
7739,Lidderdale,Lidderdale,81,2,
7740,Ridgeway,Ridgeway,81,2,
7741,Belmond,Belmond,81,2,
7742,Prescott,Prescott,81,2,
7743,Clarion,Clarion,81,2,
7744,Holy Cross,Holy Cross,81,2,
7745,Havelock,Havelock,81,2,
7746,Fostoria,Fostoria,81,2,
7747,Riceville,Riceville,81,2,
7748,Rudd,Rudd,81,2,
7749,Arlington,Arlington,81,2,
7750,Stratford,Stratford,81,2,
7751,Brayton,Brayton,81,2,
7752,Elberon,Elberon,81,2,
7753,Sheffield,Sheffield,81,2,
7754,Lone Rock,Lone Rock,81,2,
7755,Dayton,Dayton,81,2,
7756,Farmersburg,Farmersburg,81,2,
7757,Durango,Durango,81,2,
7758,New Hampton,New Hampton,81,2,
7759,Webster,Webster,81,2,
7760,Fertile,Fertile,81,2,
7761,Clarinda,Clarinda,81,2,
7762,Mount Ayr,Mount Ayr,81,2,
7763,North Buena Vista,North Buena Vista,81,2,
7764,Rock Rapids,Rock Rapids,81,2,
7765,Norwalk,Norwalk,81,2,
7766,Allison,Allison,81,2,
7767,Varina,Varina,81,2,
7768,Goldfield,Goldfield,81,2,
7769,Saint Donatus,Saint Donatus,81,2,
7770,Arthur,Arthur,81,2,
7771,Exline,Exline,81,2,
7772,Jolley,Jolley,81,2,
7773,Sigourney,Sigourney,81,2,
7774,Shelby,Shelby,81,2,
7775,Teeds Grove,Teeds Grove,81,2,
7776,Ellsworth,Ellsworth,81,2,
7777,Ute,Ute,81,2,
7778,Paton,Paton,81,2,
7779,Colesburg,Colesburg,81,2,
7780,Buffalo Center,Buffalo Center,81,2,
7781,Britt,Britt,81,2,
7782,Humboldt,Humboldt,81,2,
7783,Lovilia,Lovilia,81,2,
7784,Malvern,Malvern,81,2,
7785,Afton,Afton,81,2,
7786,Renwick,Renwick,81,2,
7787,Manchester,Manchester,81,2,
7788,Delta,Delta,81,2,
7789,Farnhamville,Farnhamville,81,2,
7790,Shell Rock,Shell Rock,81,2,
7791,Edgewood,Edgewood,81,2,
7792,Ringsted,Ringsted,81,2,
7793,Council Bluffs,Council Bluffs,81,2,
7794,Anita,Anita,81,2,
7795,Oto,Oto,81,2,
7796,Duncombe,Duncombe,81,2,
7797,Baldwin,Baldwin,81,2,
7798,Davis City,Davis City,81,2,
7799,Martensdale,Martensdale,81,2,
7800,Springville,Springville,81,2,
7801,Sac City,Sac City,81,2,
7802,Ricketts,Ricketts,81,2,
7803,Floris,Floris,81,2,
7804,Washta,Washta,81,2,
7805,Olin,Olin,81,2,
7806,Ryan,Ryan,81,2,
7807,Elgin,Elgin,81,2,
7808,Cherokee,Cherokee,81,2,
7809,Davenport,Davenport,81,2,
7810,Decorah,Decorah,81,2,
7811,Harvey,Harvey,81,2,
7812,Atalissa,Atalissa,81,2,
7813,Cushing,Cushing,81,2,
7814,Carter Lake,Carter Lake,81,2,
7815,Kimballton,Kimballton,81,2,
7816,West Point,West Point,81,2,
7817,Tabor,Tabor,81,2,
7818,Altoona,Altoona,81,2,
7819,Melrose,Melrose,81,2,
7820,Cresco,Cresco,81,2,
7821,Newton,Newton,81,2,
7822,Mapleton,Mapleton,81,2,
7823,Bryant,Bryant,81,2,
7824,Gilbert,Gilbert,81,2,
7825,Rose Hill,Rose Hill,81,2,
7826,Union,Union,81,2,
7827,George,George,81,2,
7828,Reinbeck,Reinbeck,81,2,
7829,Fort Atkinson,Fort Atkinson,81,2,
7830,Protivin,Protivin,81,2,
7831,Dows,Dows,81,2,
7832,Melbourne,Melbourne,81,2,
7833,Raymond,Raymond,81,2,
7834,Radcliffe,Radcliffe,81,2,
7835,Earlham,Earlham,81,2,
7836,Inwood,Inwood,81,2,
7837,Brandon,Brandon,81,2,
7838,Halbur,Halbur,81,2,
7839,Agency,Agency,81,2,
7840,Blencoe,Blencoe,81,2,
7841,Clarksville,Clarksville,81,2,
7842,Cumberland,Cumberland,81,2,
7843,Emerson,Emerson,81,2,
7844,Remsen,Remsen,81,2,
7845,Washington,Washington,81,2,
7846,Macksburg,Macksburg,81,2,
7847,Nodaway,Nodaway,81,2,
7848,Alburnett,Alburnett,81,2,
7849,Walker,Walker,81,2,
7850,Peterson,Peterson,81,2,
7851,Dawson,Dawson,81,2,
7852,Berwick,Berwick,81,2,
7853,Kingsley,Kingsley,81,2,
7854,Decatur,Decatur,81,2,
7855,Oakland,Oakland,81,2,
7856,Ottosen,Ottosen,81,2,
7857,New Albin,New Albin,81,2,
7858,Waterloo,Waterloo,81,2,
7859,Marion,Marion,81,2,
7860,Dundee,Dundee,81,2,
7861,Sumner,Sumner,81,2,
7862,Granger,Granger,81,2,
7863,Winthrop,Winthrop,81,2,
7864,Little Sioux,Little Sioux,81,2,
7865,Spencer,Spencer,81,2,
7866,Mount Auburn,Mount Auburn,81,2,
7867,Buffalo,Buffalo,81,2,
7868,Lu Verne,Lu Verne,81,2,
7869,South Amana,South Amana,81,2,
7870,Drakesville,Drakesville,81,2,
7871,Saint Paul,Saint Paul,81,2,
7872,Saint Lucas,Saint Lucas,81,2,
7873,Plover,Plover,81,2,
7874,Wayland,Wayland,81,2,
7875,Bloomfield,Bloomfield,81,2,
7876,Brighton,Brighton,81,2,
7877,Kesley,Kesley,81,2,
7878,Onawa,Onawa,81,2,
7879,Rowan,Rowan,81,2,
7880,Dorchester,Dorchester,81,2,
7881,Hawarden,Hawarden,81,2,
7882,Alden,Alden,81,2,
7883,Elkader,Elkader,81,2,
7884,Walcott,Walcott,81,2,
7885,Larrabee,Larrabee,81,2,
7886,Nashua,Nashua,81,2,
7887,Braddyville,Braddyville,81,2,
7888,Sperry,Sperry,81,2,
7889,Wall Lake,Wall Lake,81,2,
7890,Columbus Junction,Columbus Junction,81,2,
7891,Riverside,Riverside,81,2,
7892,Westphalia,Westphalia,81,2,
7893,Moville,Moville,81,2,
7894,Sergeant Bluff,Sergeant Bluff,81,2,
7895,Martelle,Martelle,81,2,
7896,Honey Creek,Honey Creek,81,2,
7897,Burlington,Burlington,81,2,
7898,Swisher,Swisher,81,2,
7899,Cambridge,Cambridge,81,2,
7900,Moorhead,Moorhead,81,2,
7901,Westgate,Westgate,81,2,
7902,Bridgewater,Bridgewater,81,2,
7903,Hubbard,Hubbard,81,2,
7904,Exira,Exira,81,2,
7905,Scarville,Scarville,81,2,
7906,Batavia,Batavia,81,2,
7907,Grinnell,Grinnell,81,2,
7908,Thurman,Thurman,81,2,
7909,Lawler,Lawler,81,2,
7910,Goodell,Goodell,81,2,
7911,Bellevue,Bellevue,81,2,
7912,Lanesboro,Lanesboro,81,2,
7913,Luther,Luther,81,2,
7914,Fayette,Fayette,81,2,
7915,Barnum,Barnum,81,2,
7916,Ferguson,Ferguson,81,2,
7917,Grand Mound,Grand Mound,81,2,
7918,Bondurant,Bondurant,81,2,
7919,Urbana,Urbana,81,2,
7920,Volga,Volga,81,2,
7921,Pulaski,Pulaski,81,2,
7922,Denison,Denison,81,2,
7923,West Branch,West Branch,81,2,
7924,Knoxville,Knoxville,81,2,
7925,Rowley,Rowley,81,2,
7926,Boxholm,Boxholm,81,2,
7927,Fairfax,Fairfax,81,2,
7928,Selma,Selma,81,2,
7929,Lenox,Lenox,81,2,
7930,Fremont,Fremont,81,2,
7931,Rolfe,Rolfe,81,2,
7932,McClelland,McClelland,81,2,
7933,Alta Vista,Alta Vista,81,2,
7934,Princeton,Princeton,81,2,
7935,Mediapolis,Mediapolis,81,2,
7936,Grafton,Grafton,81,2,
7937,Aspinwall,Aspinwall,81,2,
7938,Haverhill,Haverhill,81,2,
7939,Bevington,Bevington,81,2,
7940,Bancroft,Bancroft,81,2,
7941,Laurel,Laurel,81,2,
7942,Epworth,Epworth,81,2,
7943,Whittemore,Whittemore,81,2,
7944,Le Claire,Le Claire,81,2,
7945,Stockport,Stockport,81,2,
7946,Quimby,Quimby,81,2,
7947,Chariton,Chariton,81,2,
7948,Bennett,Bennett,81,2,
7949,Avoca,Avoca,81,2,
7950,Millersburg,Millersburg,81,2,
7951,Shellsburg,Shellsburg,81,2,
7952,Waucoma,Waucoma,81,2,
7953,Floyd,Floyd,81,2,
7954,Carson,Carson,81,2,
7955,Gillett Grove,Gillett Grove,81,2,
7956,Jefferson,Jefferson,81,2,
7957,Leon,Leon,81,2,
7958,New Providence,New Providence,81,2,
7959,Middle Amana,Middle Amana,81,2,
7960,Orient,Orient,81,2,
7961,Soldier,Soldier,81,2,
7962,Luzerne,Luzerne,81,2,
7963,Archer,Archer,81,2,
7964,Spillville,Spillville,81,2,
7965,Walford,Walford,81,2,
7966,Delhi,Delhi,81,2,
7967,Maurice,Maurice,81,2,
7968,Madrid,Madrid,81,2,
7969,Sully,Sully,81,2,
7970,Nevada,Nevada,81,2,
7971,Collins,Collins,81,2,
7972,Linn Grove,Linn Grove,81,2,
7973,Monmouth,Monmouth,81,2,
7974,Bussey,Bussey,81,2,
7975,Shambaugh,Shambaugh,81,2,
7976,Elkport,Elkport,81,2,
7977,Dumont,Dumont,81,2,
7978,Mallard,Mallard,81,2,
7979,Parnell,Parnell,81,2,
7980,Swedesburg,Swedesburg,81,2,
7981,Estherville,Estherville,81,2,
7982,Schaller,Schaller,81,2,
7983,Portsmouth,Portsmouth,81,2,
7984,Lisbon,Lisbon,81,2,
7985,Hornick,Hornick,81,2,
7986,Carpenter,Carpenter,81,2,
7987,Lakota,Lakota,81,2,
7988,Lacona,Lacona,81,2,
7989,Polk City,Polk City,81,2,
7990,Rockford,Rockford,81,2,
7991,Minden,Minden,81,2,
7992,Shenandoah,Shenandoah,81,2,
7993,Anamosa,Anamosa,81,2,
7994,Conesville,Conesville,81,2,
7995,Stockton,Stockton,81,2,
7996,Kanawha,Kanawha,81,2,
7997,Yorktown,Yorktown,81,2,
7998,Hampton,Hampton,81,2,
7999,West Chester,West Chester,81,2,
8000,Pleasantville,Pleasantville,81,2,
8001,Audubon,Audubon,81,2,
8002,New London,New London,81,2,
8003,Auburn,Auburn,81,2,
8004,Rockwell,Rockwell,81,2,
8005,Clear Lake,Clear Lake,81,2,
8006,Hillsboro,Hillsboro,81,2,
8007,Montpelier,Montpelier,81,2,
8008,Plainfield,Plainfield,81,2,
8009,Arnolds Park,Arnolds Park,81,2,
8010,Hayesville,Hayesville,81,2,
8011,Moulton,Moulton,81,2,
8012,Akron,Akron,81,2,
8013,Chillicothe,Chillicothe,81,2,
8014,Clemons,Clemons,81,2,
8015,Holstein,Holstein,81,2,
8016,Oran,Oran,81,2,
8017,State Center,State Center,81,2,
8018,Garrison,Garrison,81,2,
8019,Greeley,Greeley,81,2,
8020,Bronson,Bronson,81,2,
8021,New Market,New Market,81,2,
8022,Lewis,Lewis,81,2,
8023,Paullina,Paullina,81,2,
8024,Frederika,Frederika,81,2,
8025,Smithland,Smithland,81,2,
8026,Gilbertville,Gilbertville,81,2,
8027,Montezuma,Montezuma,81,2,
8028,Stanwood,Stanwood,81,2,
8029,Adel,Adel,81,2,
8030,Fontanelle,Fontanelle,81,2,
8031,Galva,Galva,81,2,
8032,Conroy,Conroy,81,2,
8033,Guthrie Center,Guthrie Center,81,2,
8034,Maquoketa,Maquoketa,81,2,
8035,Packwood,Packwood,81,2,
8036,Derby,Derby,81,2,
8037,Alvord,Alvord,81,2,
8038,Carbon,Carbon,81,2,
8039,De Witt,De Witt,81,2,
8040,Colo,Colo,81,2,
8041,Sidney,Sidney,81,2,
8042,Hamburg,Hamburg,81,2,
8043,Marathon,Marathon,81,2,
8044,Northboro,Northboro,81,2,
8045,Orange City,Orange City,81,2,
8046,Pella,Pella,81,2,
8047,Prairie City,Prairie City,81,2,
8048,Newell,Newell,81,2,
8049,Van Meter,Van Meter,81,2,
8050,Rhodes,Rhodes,81,2,
8051,Oakville,Oakville,81,2,
8052,Thor,Thor,81,2,
8053,Milford,Milford,81,2,
8054,Ruthven,Ruthven,81,2,
8055,Norway,Norway,81,2,
8056,Springbrook,Springbrook,81,2,
8057,Danbury,Danbury,81,2,
8058,Worthington,Worthington,81,2,
8059,Tracy,Tracy,81,2,
8060,Belle Plaine,Belle Plaine,81,2,
8061,Ida Grove,Ida Grove,81,2,
8062,Cumming,Cumming,81,2,
8063,Keosauqua,Keosauqua,81,2,
8064,Patterson,Patterson,81,2,
8065,Percival,Percival,81,2,
8066,Doon,Doon,81,2,
8067,Matlock,Matlock,81,2,
8068,Janesville,Janesville,81,2,
8069,Sioux Rapids,Sioux Rapids,81,2,
8070,Macedonia,Macedonia,81,2,
8071,Blakesburg,Blakesburg,81,2,
8072,Adair,Adair,81,2,
8073,Tama,Tama,81,2,
8074,New Hartford,New Hartford,81,2,
8075,Oelwein,Oelwein,81,2,
8076,Elkhart,Elkhart,81,2,
8077,Battle Creek,Battle Creek,81,2,
8078,Williamsburg,Williamsburg,81,2,
8079,Thompson,Thompson,81,2,
8080,Dixon,Dixon,81,2,
8081,Chelsea,Chelsea,81,2,
8082,Burnside,Burnside,81,2,
8083,Sharpsburg,Sharpsburg,81,2,
8084,Sherrill,Sherrill,81,2,
8085,Zwingle,Zwingle,81,2,
8086,Farmington,Farmington,81,2,
8087,Ladora,Ladora,81,2,
8088,Hartwick,Hartwick,81,2,
8089,Henderson,Henderson,81,2,
8090,Manly,Manly,81,2,
8091,Knierim,Knierim,81,2,
8092,Hastings,Hastings,81,2,
8093,Monroe,Monroe,81,2,
8094,Olds,Olds,81,2,
8095,Atlantic,Atlantic,81,2,
8096,Brunsville,Brunsville,81,2,
8097,Liberty Center,Liberty Center,81,2,
8098,Maxwell,Maxwell,81,2,
8099,Thornburg,Thornburg,81,2,
8100,Defiance,Defiance,81,2,
8101,Goose Lake,Goose Lake,81,2,
8102,Pacific Junction,Pacific Junction,81,2,
8103,Sioux Center,Sioux Center,81,2,
8104,Charlotte,Charlotte,81,2,
8105,Centerville,Centerville,81,2,
8106,Somers,Somers,81,2,
8107,Delmar,Delmar,81,2,
8108,Panama,Panama,81,2,
8109,Iowa City,Iowa City,81,2,
8110,Ayrshire,Ayrshire,81,2,
8111,Columbus City,Columbus City,81,2,
8112,Kensett,Kensett,81,2,
8113,Andover,Andover,81,2,
8114,Iowa Falls,Iowa Falls,81,2,
8115,Cleghorn,Cleghorn,81,2,
8116,Le Mars,Le Mars,81,2,
8117,Dunlap,Dunlap,81,2,
8118,Harcourt,Harcourt,81,2,
8119,Carlisle,Carlisle,81,2,
8120,Mystic,Mystic,81,2,
8121,Seymour,Seymour,81,2,
8122,Ellston,Ellston,81,2,
8123,Gilman,Gilman,81,2,
8124,Prole,Prole,81,2,
8125,Titonka,Titonka,81,2,
8126,Kellogg,Kellogg,81,2,
8127,Ankeny,Ankeny,81,2,
8128,Lohrville,Lohrville,81,2,
8129,Truro,Truro,81,2,
8130,Marble Rock,Marble Rock,81,2,
8131,Otho,Otho,81,2,
8132,Columbia,Columbia,81,2,
8133,Keokuk,Keokuk,81,2,
8134,Douds,Douds,81,2,
8135,Bagley,Bagley,81,2,
8136,Killduff,Killduff,81,2,
8137,Elliott,Elliott,81,2,
8138,Denmark,Denmark,81,2,
8139,Dickens,Dickens,81,2,
8140,Kirkville,Kirkville,81,2,
8141,Meservey,Meservey,81,2,
8142,De Soto,De Soto,81,2,
8143,Casey,Casey,81,2,
8144,Coggon,Coggon,81,2,
8145,Rock Falls,Rock Falls,81,2,
8146,Thayer,Thayer,81,2,
8147,Winterset,Winterset,81,2,
8148,Lawton,Lawton,81,2,
8149,Minburn,Minburn,81,2,
8150,Pierson,Pierson,81,2,
8151,Melcher Dallas,Melcher Dallas,81,2,
8152,Carroll,Carroll,81,2,
8153,Garner,Garner,81,2,
8154,Clarence,Clarence,81,2,
8155,Earling,Earling,81,2,
8156,Rodney,Rodney,81,2,
8157,Steamboat Rock,Steamboat Rock,81,2,
8158,Coralville,Coralville,81,2,
8159,Woodbine,Woodbine,81,2,
8160,Templeton,Templeton,81,2,
8161,Fredericksburg,Fredericksburg,81,2,
8162,Thornton,Thornton,81,2,
8163,Tipton,Tipton,81,2,
8164,Creston,Creston,81,2,
8165,Gibson,Gibson,81,2,
8166,Manning,Manning,81,2,
8167,Sheldon,Sheldon,81,2,
8168,Lamoni,Lamoni,81,2,
8169,Cantril,Cantril,81,2,
8170,Corwith,Corwith,81,2,
8171,Russell,Russell,81,2,
8172,Pleasant Valley,Pleasant Valley,81,2,
8173,Hull,Hull,81,2,
8174,Bedford,Bedford,81,2,
8175,Schleswig,Schleswig,81,2,
8176,Van Horne,Van Horne,81,2,
8177,Weldon,Weldon,81,2,
8178,Nora Springs,Nora Springs,81,2,
8179,Williamson,Williamson,81,2,
8180,Wilton,Wilton,81,2,
8181,Milton,Milton,81,2,
8182,Harlan,Harlan,81,2,
8183,Amana,Amana,81,2,
8184,Mondamin,Mondamin,81,2,
8185,Unionville,Unionville,81,2,
8186,Blairsburg,Blairsburg,81,2,
8187,Maynard,Maynard,81,2,
8188,Guttenberg,Guttenberg,81,2,
8189,Winfield,Winfield,81,2,
8190,Grundy Center,Grundy Center,81,2,
8191,McIntire,McIntire,81,2,
8192,Joice,Joice,81,2,
8193,Magnolia,Magnolia,81,2,
8194,Ira,Ira,81,2,
8195,Barnes City,Barnes City,81,2,
8196,Des Moines,Des Moines,81,2,
8197,Beacon,Beacon,81,2,
8198,Dougherty,Dougherty,81,2,
8199,Clare,Clare,81,2,
8200,Donnellson,Donnellson,81,2,
8201,Silver City,Silver City,81,2,
8202,Lost Nation,Lost Nation,81,2,
8203,Yarmouth,Yarmouth,81,2,
8204,Lytton,Lytton,81,2,
8205,Neola,Neola,81,2,
8206,McCausland,McCausland,81,2,
8207,Strawberry Point,Strawberry Point,81,2,
8208,Clinton,Clinton,81,2,
8209,Kamrar,Kamrar,81,2,
8210,Mason City,Mason City,81,2,
8211,Redding,Redding,81,2,
8212,Missouri Valley,Missouri Valley,81,2,
8213,Little Rock,Little Rock,81,2,
8214,Armstrong,Armstrong,81,2,
8215,Eldon,Eldon,81,2,
8216,Villisca,Villisca,81,2,
8217,Denver,Denver,81,2,
8218,Terril,Terril,81,2,
8219,Monona,Monona,81,2,
8220,Coin,Coin,81,2,
8221,Mount Sterling,Mount Sterling,81,2,
8222,Humeston,Humeston,81,2,
8223,Gilmore City,Gilmore City,81,2,
8224,Hawkeye,Hawkeye,81,2,
8225,Keswick,Keswick,81,2,
8226,Fairfield,Fairfield,81,2,
8227,Rembrandt,Rembrandt,81,2,
8228,Clermont,Clermont,81,2,
8229,Essex,Essex,81,2,
8230,Pilot Mound,Pilot Mound,81,2,
8231,Clearfield,Clearfield,81,2,
8232,Onslow,Onslow,81,2,
8233,Independence,Independence,81,2,
8234,Eddyville,Eddyville,81,2,
8235,Meriden,Meriden,81,2,
